PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,Oi 6,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,SpinAxis3dTransverseAngle,SpinAxis3dLongitudinalAngle,SpinAxis3dActiveSpinRate,SpinAxis3dSpinEfficiency,SpinAxis3dTilt,SpinAxis3dVectorX,SpinAxis3dVectorY,SpinAxis3dVectorZ,SpinAxis3dSeamOrientationRotationX,SpinAxis3dSeamOrientationRotationY,SpinAxis3dSeamOrientationRotationZ,SpinAxis3dSeamOrientationBallAngleHorizontalAmb1,SpinAxis3dSeamOrientationBallAngleVerticalAmb1,SpinAxis3dSeamOrientationBallXAmb1,SpinAxis3dSeamOrientationBallYAmb1,SpinAxis3dSeamOrientationBallZAmb1,SpinAxis3dSeamOrientationBallAngleHorizontalAmb2,SpinAxis3dSeamOrientationBallAngleVerticalAmb2,SpinAxis3dSeamOrientationBallXAmb2,SpinAxis3dSeamOrientationBallYAmb2,SpinAxis3dSeamOrientationBallZAmb2,SpinAxis3dSeamOrientationBallAngleHorizontalAmb3,SpinAxis3dSeamOrientationBallAngleVerticalAmb3,SpinAxis3dSeamOrientationBallXAmb3,SpinAxis3dSeamOrientationBallYAmb3,SpinAxis3dSeamOrientationBallZAmb3,SpinAxis3dSeamOrientationBallAngleHorizontalAmb4,SpinAxis3dSeamOrientationBallAngleVerticalAmb4,SpinAxis3dSeamOrientationBallXAmb4,SpinAxis3dSeamOrientationBallYAmb4,SpinAxis3dSeamOrientationBallZAmb4
162,10/5/2024,24:33.9,1,1,"Leininger, Nathan",10085249,Right,TOL_ROC,"Franks, Chris",1000095644,Right,ASH_UNI,Undefined,6,Top,0,0,0,Fastball,Sinker,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.05442,-1.381127,-5.541134,2365.712152,238.399678,2:00,5.64763,3.62147,6.35466,-22.80671,11.30654,16.57402,2.46968,-0.11334,82.18139,-5.680435,-2.559331,0.420371,,,,,,,,,,,,-10.17603,6.60918,-3.2261,50,5.53631,11.97935,-130.32991,-3.84559,-17.49433,27.51283,-20.81173,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,b08daaa0-833e-11ef-8cc6-2f507be82399,89.66468,,,7.87302,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,24:33.9,2024-10-05T13:24:33.8782220-04:00,2024-10-05T17:24:33.8782220Z,,v3,471468,,,"White, Brayden",1000223004,Right,TOL_ROC,0fda2cbd-4f07-4355-b95f-66bcb1c31e14,54.14417,-131.20183,13.75642,5.64773,-3.18604,-10.40587,-3.61452,12.53377,-8.74717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,241.262046,31.320186,2020.970509,0.854276,2:00,-0.538932,-0.761364,-0.360384,-60.9732,-21.030636,-46.684845,177.55059,-5.289978,0.042555,-0.092196,-0.994831,5.294789,-2.438972,0.092196,-0.042555,0.994831,-5.294789,2.438972,-0.092196,0.042555,0.994831,-177.55059,5.289978,-0.042555,0.092196,-0.994831
163,10/5/2024,24:51.4,1,2,"Leininger, Nathan",10085249,Right,TOL_ROC,"Franks, Chris",1000095644,Right,ASH_UNI,Undefined,6,Top,0,0,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.98563,-0.25579,-4.804161,2364.801581,235.563103,1:45,5.70119,3.6879,6.53892,-20.89627,12.33308,16.36698,3.7244,0.63519,82.58955,-4.236944,-1.844912,0.414889,78.29901,14.108113,-169.600225,1512.096468,-107.84484,9.64159,-21.66608,147.41692,60.57802,-168.429582,1.528636,-9.79079,6.85922,-3.35963,50,5.6743,10.38342,-131.79584,-1.18524,-17.153,29.04499,-20.15702,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,baf40520-833e-11ef-8cc6-2f507be82399,90.8494,12.78572,,8.39609,,,,-0.17357,3.53561,-0.54346,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,24:51.4,2024-10-05T13:24:51.3796620-04:00,2024-10-05T17:24:51.3796620Z,LineDrive,v3,471468,,,"White, Brayden",1000223004,Right,TOL_ROC,0f363e98-d65a-43c8-8623-082bd86d421f,53.95598,-132.66479,14.5225,5.70074,-0.58219,-10.07851,-3.67795,10.89659,-8.5765,339.517904,-0.17357,-109.54491,11.52961,-1.44314,0.33092,-0.05871,0.01061,-0.00195,0.00019,3.53561,27.99212,-22.47317,2.19458,-0.41313,0.09109,-0.01504,0.00221,-0.00022,-0.54346,-20.10481,0.8318,-0.09399,0.02322,-0.00394,0.00071,-0.00014,1.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,240.270869,26.46571,2116.973297,0.895201,2:00,-0.477813,-0.779356,-0.405338,-54.656011,-29.952796,-50.525382,176.789303,-5.282268,0.05577,-0.092062,-0.99419,5.290526,-3.197048,0.092062,-0.05577,0.99419,-5.290526,3.197048,-0.092062,0.05577,0.99419,-176.789303,5.282268,-0.05577,0.092062,-0.99419
164,10/5/2024,25:24.8,1,3,"Leininger, Nathan",10085249,Right,TOL_ROC,"Franks, Chris",1000095644,Right,ASH_UNI,Undefined,6,Top,0,0,2,Fastball,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,91.85526,-1.780631,-4.747087,2356.674512,229.729101,1:45,5.77847,3.60146,6.50993,-20.06249,12.50725,13.50725,2.46639,0.36074,83.78798,-5.589801,-2.305608,0.410751,73.22051,-35.351847,-38.114929,,,,,4.10053,4.10053,-36.030894,0.038377,-8.42934,7.38126,-3.27507,50,5.64495,10.51322,-133.08403,-4.73288,-15.0866,29.10878,-18.96326,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,ced65a20-833e-11ef-8cc6-2f507be82399,91.76472,2.39215,,8.06728,,,,0.66302,2.39215,-0.33063,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,25:24.8,2024-10-05T13:25:24.7760908-04:00,2024-10-05T17:25:24.7760908Z,GroundBall,v3,471468,,,"White, Brayden",1000223004,Right,TOL_ROC,226aa8b0-039d-48a8-a422-a2e00c8da3ea,53.98856,-133.95359,14.55439,5.77787,-4.1664,-9.48163,-3.59585,10.9639,-7.5433,,0.66167,69.13223,,,,,,,,2.39338,-62.33342,,,,,,,,-0.32956,-54.23569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,243.143717,30.094689,2038.989851,0.865198,2:00,-0.507913,-0.787088,-0.350024,-62.020611,-38.051122,-54.483969,176.735083,1.302698,0.056938,0.022734,-0.998119,1.304816,3.264073,0.022734,0.056938,0.998119,-1.304816,-3.264073,-0.022734,-0.056938,0.998119,-176.735083,-1.302698,-0.056938,-0.022734,-0.998119
165,10/5/2024,25:58.2,2,1,"Leininger, Nathan",10085249,Right,TOL_ROC,"Witt, Seth",1000370443,Left,ASH_UNI,Undefined,6,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.16598,-2.313636,-6.55702,2372.048723,242.678721,2:00,5.63573,3.73089,6.41018,-22.44545,11.06694,19.188,1.62289,-0.72526,82.82536,-6.552163,-3.110233,0.416653,,,,,,,,,,,,-11.99367,6.79603,-3.26865,50,5.45886,14.36498,-131.60615,-6.02744,-20.91968,29.36129,-20.32025,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,e2c7ca50-833e-11ef-8cc6-2f507be82399,90.46491,,,8.34061,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,25:58.2,2024-10-05T13:25:58.1953036-04:00,2024-10-05T17:25:58.1953036Z,,v3,471468,,,"White, Brayden",1000223004,Right,TOL_ROC,c8c8bea4-6395-4ac4-9126-901f93d60ab2,54.08937,-132.51535,14.68064,5.63576,-5.39821,-10.16012,-3.7235,15.01278,-10.45984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,246.632848,22.681723,2188.597181,0.922661,2:15,-0.390596,-0.861863,-0.32346,-73.480201,-6.200139,-32.360378,174.493727,3.172569,0.095808,0.055343,-0.99386,3.187246,5.497808,0.055343,0.095808,0.99386,-3.187246,-5.497808,-0.055343,-0.095808,0.99386,-174.493727,-3.172569,-0.095808,-0.055343,-0.99386
166,10/5/2024,26:12.7,2,2,"Leininger, Nathan",10085249,Right,TOL_ROC,"Witt, Seth",1000370443,Left,ASH_UNI,Undefined,6,Top,1,1,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.75278,-1.952343,-5.354813,2338.835859,236.516996,2:00,5.84375,3.57928,6.37899,-23.44104,10.1139,13.65064,2.08566,-0.22383,82.96022,-6.356794,-2.89675,0.416917,,,,,,,,,,,,-8.62752,6.148,-3.19849,50,5.69153,11.76705,-131.34784,-5.21705,-15.06527,27.94002,-21.43848,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,eb737c80-833e-11ef-8cc6-2f507be82399,90.40752,,,7.79256,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,26:12.7,2024-10-05T13:26:12.7151116-04:00,2024-10-05T17:26:12.7151116Z,,v3,471468,,,"White, Brayden",1000223004,Right,TOL_ROC,498446a1-99a2-4028-9a90-c0aae2cc47c1,54.11993,-132.22131,13.97001,5.84415,-4.54683,-10.71924,-3.57372,12.23803,-7.53263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,239.48446,24.150599,2134.125084,0.912473,2:00,-0.42369,-0.79957,-0.425646,-62.746757,-15.128156,-32.203146,177.360855,1.871969,0.046021,0.032666,-0.998406,1.873955,2.637735,0.032666,0.046021,0.998406,-1.873955,-2.637735,-0.032666,-0.046021,0.998406,-177.360855,-1.871969,-0.046021,-0.032666,-0.998406
167,10/5/2024,26:28.9,2,3,"Leininger, Nathan",10085249,Right,TOL_ROC,"Witt, Seth",1000370443,Left,ASH_UNI,Undefined,6,Top,1,1,1,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,91.85297,-2.119516,-5.906856,2374.186062,239.613454,2:00,5.77227,3.5946,6.56226,-22.89749,9.50875,14.52072,1.90977,-0.62984,84.40201,-6.422699,-3.286857,0.409719,,,,,,,,,,,,-9.21776,5.85654,-3.19244,50,5.61569,13.191,-132.921,-5.63535,-16.5787,27.07625,-21.64071,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,f50cc300-833e-11ef-8cc6-2f507be82399,91.99588,,,7.45096,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,26:28.9,2024-10-05T13:26:28.8845836-04:00,2024-10-05T17:26:28.8845836Z,,v3,471468,,,"White, Brayden",1000223004,Right,TOL_ROC,ca4f22ff-df61-4696-9446-6454703b3e47,53.93794,-133.72077,13.53813,5.77271,-4.99615,-10.82035,-3.5893,13.68069,-8.28935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,242.396417,21.499695,2208.989054,0.93042,2:00,-0.378335,-0.837505,-0.39427,-60.132641,-30.352714,-38.41318,179.637226,2.925802,0.006323,0.051043,-0.998676,2.92586,0.362301,0.051043,0.006323,0.998676,-2.92586,-0.362301,-0.051043,-0.006323,0.998676,-179.637226,-2.925802,-0.006323,-0.051043,-0.998676
168,10/5/2024,26:49.6,2,4,"Leininger, Nathan",10085249,Right,TOL_ROC,"Witt, Seth",1000370443,Left,ASH_UNI,Undefined,6,Top,1,2,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.40162,-1.596669,-4.457849,2296.185178,223.220087,1:30,5.73338,3.35894,6.58379,-18.73383,14.20493,12.29087,2.70422,0.28977,82.93925,-5.184659,-2.232232,0.413071,72.50156,43.450615,-166.715317,4340.837465,,,,,73.87944,,,-7.8117,8.28,-3.05793,50,5.6157,9.84303,-132.44327,-4.21434,-13.76751,30.34053,-17.58119,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,01643f20-833f-11ef-8cc6-2f507be82399,91.2492,48.72663,,8.46238,,,,1.28828,2.80548,-0.28468,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,26:49.6,2024-10-05T13:26:49.6109068-04:00,2024-10-05T17:26:49.6109068Z,,v3,471468,,,"White, Brayden",1000223004,Right,TOL_ROC,cbb39366-9d93-464b-9617-80f3cf7ef087,53.91418,-133.33692,15.17026,5.7322,-3.6965,-8.7906,-3.35382,10.24854,-6.88375,2.761555,1.28828,-75.13033,5.14089,-2.23223,0.64881,-0.17994,0.05709,-0.01769,0.00298,2.80548,73.12999,-31.46929,4.72981,-0.96682,0.21696,-0.08664,0.03524,-0.00699,-0.28468,-17.73885,1.71423,-2.46432,0.88251,-0.25976,0.06877,-0.01649,0.00208,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,241.112321,30.289109,1982.736245,0.863491,2:00,-0.514063,-0.769806,-0.378336,-53.204135,-38.334405,-56.282559,177.479132,-5.613182,0.043772,-0.097812,-0.994242,5.618585,-2.508772,0.097812,-0.043772,0.994242,-5.618585,2.508772,-0.097812,0.043772,0.994242,-177.479132,5.613182,-0.043772,0.097812,-0.994242
169,10/5/2024,27:11.6,2,5,"Leininger, Nathan",10085249,Right,TOL_ROC,"Witt, Seth",1000370443,Left,ASH_UNI,Undefined,6,Top,1,2,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.05931,-0.550286,-3.748107,2368.277915,236.444734,2:00,5.70442,3.63713,6.62938,-22.14084,10.69453,14.54961,3.35442,1.41293,83.14196,-4.751953,-1.106751,0.412423,76.97417,42.529084,-132.412456,3420.037653,,,,,46.59417,,,-8.68016,6.1017,-3.38838,50,5.65794,8.08791,-132.19414,-1.91309,-15.34893,28.36969,-21.38453,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,0e8329f0-833f-11ef-8cc6-2f507be82399,91.39276,36.48085,,7.91735,,,,-0.3855,3.09403,-1.25977,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,27:11.6,2024-10-05T13:27:11.5902988-04:00,2024-10-05T17:27:11.5902988Z,,v3,471468,,,"White, Brayden",1000223004,Right,TOL_ROC,e92c7f14-c90a-48d7-88e0-7b2618abb2ce,53.86888,-133.02183,14.18485,5.70466,-1.28919,-10.69227,-3.63088,8.53572,-7.67447,,-0.3855,-56.1129,2.05278,1.7672,-0.74547,0.03521,0.44701,-0.57683,0.27062,3.09403,76.31317,-36.726,5.95325,-1.29038,0.08925,0.35933,-0.46317,0.21605,-1.25977,-61.42461,14.60431,-4.53578,1.15268,-0.00326,-0.60099,0.75178,-0.34992,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,242.354991,31.465009,2020.044189,0.852959,2:00,-0.539467,-0.760563,-0.361274,-48.245183,-45.013144,-62.561247,177.335336,-7.846223,0.046055,-0.136515,-0.989567,7.85461,-2.639699,0.136515,-0.046055,0.989567,-7.85461,2.639699,-0.136515,0.046055,0.989567,-177.335336,7.846223,-0.046055,0.136515,-0.989567
170,10/5/2024,27:30.9,2,6,"Leininger, Nathan",10085249,Right,TOL_ROC,"Witt, Seth",1000370443,Left,ASH_UNI,Undefined,6,Top,1,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.63483,-2.091852,-4.828837,2617.035331,115.23931,9:45,5.96784,3.47875,6.40027,-35.88242,4.09929,-6.38142,1.04627,-1.50417,77.06338,-8.686891,-5.978884,0.455095,,,,,,,,,,,,2.17677,2.94587,-3.12888,50,5.8005,10.33885,-119.83116,-5.44324,3.19482,21.12107,-27.85043,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,1a19a000-833f-11ef-8cc6-2f507be82399,82.82325,,,5.57145,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,27:30.9,2024-10-05T13:27:30.9873164-04:00,2024-10-05T17:27:30.9873164Z,,v3,471468,,,"White, Brayden",1000223004,Right,TOL_ROC,47ee1fd9-f6c8-4bd6-ae7a-57c36c0e1b9a,54.10148,-120.55191,10.56054,5.97003,-4.49286,-13.92521,-3.47983,10.22982,1.59741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,183.736553,81.25885,397.712739,0.151971,12:00,-0.996626,-0.045975,-0.067994,-78.913355,-25.653329,30.817756,156.980344,55.312592,0.222544,0.822269,-0.523782,57.503038,12.858518,0.822269,0.222544,0.523782,-57.503038,-12.858518,-0.822269,-0.222544,0.523782,-156.980344,-55.312592,-0.222544,-0.822269,-0.523782
171,10/5/2024,27:55.8,2,7,"Leininger, Nathan",10085249,Right,TOL_ROC,"Witt, Seth",1000370443,Left,ASH_UNI,Undefined,6,Top,1,3,2,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,91.47659,-0.74877,-5.323912,2435.241834,230.049967,1:45,5.75674,3.42239,6.92462,-22.11163,9.80012,10.6326,3.2294,-0.55269,84.54115,-4.931733,-3.390703,0.406581,61.69589,60.394465,-173.58775,5104.968502,,,,,52.51917,,,-7.00493,5.68583,-3.09204,50,5.70176,11.98859,-132.72486,-2.35256,-12.64438,25.23233,-21.91071,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,28d85820-833f-11ef-8cc6-2f507be82399,92.70594,61.60289,,6.93544,,,,1.55849,3.17002,0.55353,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,27:55.8,2024-10-05T13:27:55.7878284-04:00,2024-10-05T17:27:55.7878284Z,,v3,471468,,,"White, Brayden",1000223004,Right,TOL_ROC,412b75d2-5088-4c59-88da-8a7484863dba,53.57621,-133.403,12.61617,5.75707,-1.76369,-10.95535,-3.41881,12.32842,-6.32219,353.973131,1.55849,-44.42333,-0.32396,0.18474,-0.0488,0.01454,-0.00623,0.00241,-0.0004,3.17002,78.67381,-28.66475,3.87525,-0.86332,0.18396,-0.04143,0.00796,-0.00088,0.55353,-4.99249,-1.42471,0.34322,-0.07122,0.01696,-0.00468,0.00125,-0.00018,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,241.227407,34.476779,2007.505426,0.824356,2:00,-0.590997,-0.729914,-0.343436,117.114122,27.728253,-13.805495,177.151593,11.174079,0.048752,0.193791,-0.979831,11.187553,2.794366,0.193791,0.048752,0.979831,-11.187553,-2.794366,-0.193791,-0.048752,0.979831,-177.151593,-11.174079,-0.048752,-0.193791,-0.979831
172,10/5/2024,28:15.1,2,8,"Leininger, Nathan",10085249,Right,TOL_ROC,"Witt, Seth",1000370443,Left,ASH_UNI,Undefined,6,Top,1,3,2,TwoSeamFastBall,Sinker,InPlay,Undefined,GroundBall,Out,1,0,,91.98032,-1.637958,-5.690471,2209.235992,259.742325,2:45,5.72465,3.42029,6.57988,-28.7838,3.66937,14.50127,1.81702,-0.60359,84.12454,-7.015136,-3.069908,0.410015,74.85236,-2.632779,27.038698,2884.924598,,,,41.58151,40.6256,30.432486,0.371365,-9.26544,2.69354,-3.03482,50,5.59978,12.70223,-133.13356,-4.73932,-16.60231,29.01954,-27.34759,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,3467c950-833f-11ef-8cc6-2f507be82399,91.9294,2.30376,,7.85578,,,,1.21308,2.30376,1.18526,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,28:15.1,2024-10-05T13:28:15.1165452-04:00,2024-10-05T17:28:15.1165452Z,GroundBall,v3,471468,,,"White, Brayden",1000223004,Right,TOL_ROC,b6d13cd4-283d-4a25-a23d-bf1eef3e8dc6,53.92007,-133.98531,14.50977,5.7271,-3.93665,-13.6738,-3.41479,13.18952,-8.30116,,1.21356,97.66463,-11.82384,,,,,,,2.30215,-4.98579,-3.25609,,,,,,,1.18156,49.98586,9.57872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,High,,,,245.047642,23.140547,2031.488859,0.919544,2:15,-0.405642,-0.844605,-0.349424,-90.371486,-24.963143,70.55222,142.55769,82.729834,0.076936,0.99196,-0.100475,84.216282,4.412496,0.99196,0.076936,0.100475,-84.216282,-4.412496,-0.99196,-0.076936,0.100475,-142.55769,-82.729834,-0.076936,-0.99196,-0.100475
173,10/5/2024,28:51.0,3,1,"Leininger, Nathan",10085249,Right,TOL_ROC,"Miller, Cameron",10005975,Left,ASH_UNI,Undefined,6,Top,2,0,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,,85.76136,0.767081,-3.828199,1630.737391,253.007438,2:30,5.71321,3.80011,6.52085,-33.31793,3.66717,8.41233,3.64213,0.98356,78.8372,-5.455899,-2.305018,0.437708,,,,,,,,,,,,-5.38296,2.09874,-3.53658,50,5.75264,8.01336,-124.51745,0.65545,-8.49711,23.7328,-28.86115,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,49d1a8b0-833f-11ef-8cc6-2f507be82399,86.11315,,,6.92416,,,,,,,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,28:51.0,2024-10-05T13:28:51.0289932-04:00,2024-10-05T17:28:51.0289932Z,,v3,471468,,,"White, Brayden",1000223004,Right,TOL_ROC,0dd97d87-0f26-4af9-a0ff-44872f6a9859,53.97738,-125.27324,11.8664,5.71714,1.57455,-14.43057,-3.79608,8.28395,-4.24855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,249.146866,15.629703,1570.437654,0.963023,2:15,-0.303703,-0.896254,-0.323255,48.643841,21.85696,-4.517178,115.791155,5.443198,0.896326,0.094859,-0.43313,12.353182,63.679244,0.094859,0.896326,0.43313,-12.353182,-63.679244,-0.094859,-0.896326,0.43313,-115.791155,-5.443198,-0.896326,-0.094859,-0.43313
174,10/5/2024,29:08.5,3,2,"Leininger, Nathan",10085249,Right,TOL_ROC,"Miller, Cameron",10005975,Left,ASH_UNI,Undefined,6,Top,2,1,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,90.02161,-0.416499,-4.165713,2246.344474,226.198035,1:30,5.68118,3.52018,6.39937,-22.90052,10.92371,10.30536,3.38877,0.54135,82.46045,-4.733113,-2.305398,0.418587,87.03909,22.599746,-37.082308,3781.062853,80.69339,33.66091,-74.75616,237.96749,237.03782,-48.78257,2.874627,-6.51461,6.13217,-3.2256,50,5.64063,9.10764,-130.61587,-1.64148,-11.28541,26.80049,-21.55115,TOL_ROC,ASH_UNI,ScottPark,TeamExclusive,Team,20241005-ScottPark-Private-1,5430b030-833f-11ef-8cc6-2f507be82399,90.04692,34.66273,,7.56115,,,,-0.17304,3.11795,-0.28546,4e74ce72-b89b-450a-9909-425843ca13a9,10/5/2024,29:08.5,2024-10-05T13:29:08.4916236-04:00,2024-10-05T17:29:08.4916236Z,LineDrive,v3,471468,,,"White, Brayden",1000223004,Right,TOL_ROC,cba783a6-b92c-43ae-b246-96bbf0c1a36b,54.09949,-131.45434,13.40025,5.68144,-0.96724,-10.77557,-3.51606,9.46071,-5.6427,,-0.17301,94.01617,-23.63215,5.64026,-0.94436,-0.00405,0.05169,-0.01313,0.00116,3.11795,49.05873,-20.99517,1.81577,-0.39278,0.13958,-0.04507,0.00896,-0.00074,-0.28548,-71.06346,2.35565,0.74678,-0.18999,-0.04955,0.03944,-0.00911,0.00077,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,,241.21397,34.797852,1844.632056,0.821171,2:00,-0.592667,-0.723823,-0.353308,-58.147523,-14.250755,-51.188595,174.19962,-8.731818,0.099892,-0.15181,-0.983349,8.776057,-5.732925,0.15181,-0.099892,0.983349,-8.776057,5.732925,-0.15181,0.099892,0.983349,-174.19962,8.731818,-0.099892,0.15181,-0.983349
